Day,TotalMinutesWearTime,PercentageWearTime
3/10/2022,1440,100
3/11/2022,1440,100
3/12/2022,1417,98.40277777777777
3/13/2022,1380,95.83333333333334
3/14/2022,1196,83.05555555555556
3/15/2022,0,0
3/16/2022,0,0
3/17/2022,933,64.79166666666667
3/18/2022,1440,100
3/19/2022,1440,100
3/20/2022,1440,100
3/21/2022,1156,80.27777777777779
3/22/2022,902,62.638888888888886
3/23/2022,36,2.5
3/24/2022,996,69.16666666666667
3/25/2022,1437,99.79166666666667
3/26/2022,1440,100
3/27/2022,1440,100
3/28/2022,1429,99.23611111111111
3/29/2022,1170,81.25
3/30/2022,1432,99.44444444444444
3/31/2022,1313,91.18055555555556
4/1/2022,1440,100
4/2/2022,1214,84.30555555555556
4/3/2022,928,64.44444444444444
4/4/2022,1141,79.23611111111111
4/5/2022,1440,100
4/6/2022,1314,91.25
4/7/2022,1440,100
4/8/2022,1440,100
4/9/2022,1440,100
4/10/2022,1440,100
4/11/2022,1438,99.86111111111111
4/12/2022,496,34.44444444444444
4/13/2022,404,28.055555555555557
4/14/2022,1440,100
4/15/2022,1440,100
4/16/2022,1311,91.04166666666667
4/17/2022,321,22.291666666666668
4/18/2022,1440,100
4/19/2022,1165,80.90277777777779
4/20/2022,3,0.20833333333333334
4/21/2022,0,0
4/22/2022,1,0.06944444444444445
4/23/2022,0,0
4/24/2022,0,0
4/25/2022,0,0
4/26/2022,0,0
4/27/2022,0,0
4/28/2022,0,0
4/29/2022,0,0
4/30/2022,0,0
5/1/2022,0,0
5/2/2022,0,0
5/3/2022,0,0
5/4/2022,0,0
5/5/2022,0,0
5/6/2022,0,0
5/7/2022,0,0
5/8/2022,0,0
5/9/2022,0,0
5/10/2022,0,0
5/11/2022,0,0
5/12/2022,0,0
5/13/2022,0,0
5/14/2022,0,0
5/15/2022,675,46.875
5/16/2022,1440,100
5/17/2022,1440,100
5/18/2022,1440,100
5/19/2022,334,23.194444444444446
5/20/2022,984,68.33333333333333
5/21/2022,1440,100
5/22/2022,1440,100
5/23/2022,1440,100
5/24/2022,1440,100
5/25/2022,1111,77.15277777777779
5/26/2022,1440,100
5/27/2022,1440,100
5/28/2022,879,61.04166666666667
5/29/2022,0,0
5/30/2022,21,1.4583333333333333
5/31/2022,0,0
6/1/2022,0,0
6/2/2022,0,0
6/3/2022,212,14.722222222222223
6/4/2022,1440,100
6/5/2022,612,42.5
6/6/2022,913,63.40277777777777
6/7/2022,1440,100
6/8/2022,1440,100
6/9/2022,1440,100
6/10/2022,1440,100
6/11/2022,1356,94.16666666666667
6/12/2022,1433,99.51388888888889
6/13/2022,1397,97.01388888888889
6/14/2022,1440,100
6/15/2022,1440,100
6/16/2022,1440,100
6/17/2022,73,5.069444444444445
6/18/2022,822,57.08333333333333
6/19/2022,1440,100
6/20/2022,1440,100
6/21/2022,1440,100
6/22/2022,1440,100
6/23/2022,1130,78.47222222222221
6/24/2022,1,0.06944444444444445
6/25/2022,0,0
6/26/2022,0,0
6/27/2022,0,0
6/28/2022,9,0.625
6/29/2022,1056,73.33333333333333
6/30/2022,1321,91.73611111111111
7/1/2022,1440,100
7/2/2022,604,41.94444444444444
7/3/2022,960,66.66666666666666
7/4/2022,1440,100
7/5/2022,1120,77.77777777777779
7/6/2022,0,0
7/7/2022,0,0
7/8/2022,0,0
7/9/2022,0,0
7/10/2022,0,0
7/11/2022,0,0
7/12/2022,0,0
7/13/2022,0,0
7/14/2022,0,0
7/15/2022,0,0
7/16/2022,0,0
7/17/2022,0,0
7/18/2022,0,0
7/19/2022,0,0
7/20/2022,0,0
7/21/2022,0,0
7/22/2022,0,0
7/23/2022,0,0
7/24/2022,0,0
7/25/2022,0,0
7/26/2022,0,0
7/27/2022,0,0
7/28/2022,0,0
7/29/2022,0,0
7/30/2022,0,0
7/31/2022,0,0
8/1/2022,367,25.48611111111111
8/2/2022,1440,100
8/3/2022,391,27.152777777777775
8/4/2022,0,0
8/5/2022,0,0
8/6/2022,0,0
8/7/2022,0,0
8/8/2022,0,0
8/9/2022,0,0
8/10/2022,0,0
8/11/2022,0,0
8/12/2022,0,0
8/13/2022,0,0
8/14/2022,0,0
8/15/2022,0,0
8/16/2022,0,0
8/17/2022,0,0
8/18/2022,0,0
8/19/2022,0,0
8/20/2022,0,0
8/21/2022,0,0
8/22/2022,0,0
8/23/2022,0,0
8/24/2022,0,0
8/25/2022,1118,77.63888888888889
8/26/2022,1427,99.09722222222223
8/27/2022,1440,100
8/28/2022,1440,100
8/29/2022,1440,100
8/30/2022,1172,81.38888888888889
8/31/2022,1428,99.16666666666667
9/1/2022,1440,100
9/2/2022,925,64.23611111111111
9/3/2022,1396,96.94444444444444
9/4/2022,1440,100
9/5/2022,1440,100
9/6/2022,1440,100
9/7/2022,589,40.90277777777778
9/8/2022,0,0
9/9/2022,0,0
9/10/2022,0,0
9/11/2022,0,0
9/12/2022,0,0
9/13/2022,565,39.23611111111111
9/14/2022,1440,100
9/15/2022,1419,98.54166666666667
9/16/2022,1440,100
9/17/2022,478,33.19444444444444
9/18/2022,0,0
9/19/2022,686,47.638888888888886
9/20/2022,1410,97.91666666666666
9/21/2022,1421,98.68055555555556
9/22/2022,1440,100
9/23/2022,1407,97.70833333333333
9/24/2022,1440,100
9/25/2022,1396,96.94444444444444
9/26/2022,1440,100
9/27/2022,1235,85.76388888888889
9/28/2022,927,64.375
9/29/2022,1440,100
9/30/2022,1405,97.56944444444444
10/1/2022,1440,100
10/2/2022,1414,98.19444444444444
10/3/2022,1168,81.11111111111111
10/4/2022,889,61.736111111111114
10/5/2022,1440,100
10/6/2022,1440,100
10/7/2022,1440,100
10/8/2022,1440,100
10/9/2022,1440,100
10/10/2022,1440,100
10/11/2022,1440,100
10/12/2022,1077,74.79166666666667
10/13/2022,0,0
10/14/2022,0,0
10/15/2022,636,44.166666666666664
10/16/2022,1440,100
10/17/2022,1440,100
10/18/2022,1440,100
10/19/2022,1440,100
10/20/2022,976,67.77777777777779
10/21/2022,1440,100
10/22/2022,1440,100
10/23/2022,1440,100
10/24/2022,1438,99.86111111111111
10/25/2022,1440,100
10/26/2022,1440,100
10/27/2022,1440,100
10/28/2022,1289,89.51388888888889
10/29/2022,1440,100
10/30/2022,1428,99.16666666666667
10/31/2022,1437,99.79166666666667
11/1/2022,1440,100
11/2/2022,1440,100
11/3/2022,1042,72.36111111111111
11/4/2022,722,50.138888888888886
11/5/2022,851,59.09722222222222
11/6/2022,808,56.111111111111114
11/7/2022,0,0
11/8/2022,0,0
11/9/2022,0,0
11/10/2022,0,0
11/11/2022,0,0
11/12/2022,0,0
11/13/2022,0,0
11/14/2022,0,0
11/15/2022,0,0
11/16/2022,0,0
11/17/2022,0,0
11/18/2022,0,0
11/19/2022,0,0
11/20/2022,0,0
11/21/2022,0,0
11/22/2022,0,0
11/23/2022,0,0
11/24/2022,0,0
11/25/2022,57,3.958333333333333
11/26/2022,1341,93.125
11/27/2022,1440,100
11/28/2022,1440,100
11/29/2022,1440,100
11/30/2022,1430,99.30555555555556
12/1/2022,1440,100
12/2/2022,1440,100
12/3/2022,1440,100
12/4/2022,1440,100
12/5/2022,1440,100
12/6/2022,1440,100
12/7/2022,1439,99.93055555555556
12/8/2022,45,3.125
12/9/2022,0,0
12/10/2022,416,28.888888888888886
12/11/2022,1406,97.63888888888889
12/12/2022,1440,100
12/13/2022,1440,100
12/14/2022,1376,95.55555555555556
12/15/2022,1421,98.68055555555556
12/16/2022,1425,98.95833333333334
12/17/2022,1369,95.06944444444444
12/18/2022,1440,100
12/19/2022,1440,100
12/20/2022,1381,95.90277777777779
12/21/2022,1440,100
12/22/2022,1440,100
12/23/2022,1427,99.09722222222223
12/24/2022,1245,86.45833333333334
12/25/2022,1440,100
12/26/2022,1440,100
12/27/2022,1440,100
12/28/2022,1401,97.29166666666667
12/29/2022,1440,100
12/30/2022,1440,100
12/31/2022,1308,90.83333333333333
1/1/2023,1440,100
1/2/2023,1440,100
1/3/2023,1440,100
1/4/2023,1440,100
1/5/2023,478,33.19444444444444
1/6/2023,0,0
1/7/2023,0,0
1/8/2023,0,0
1/9/2023,0,0
1/10/2023,0,0
1/11/2023,0,0
1/12/2023,0,0
1/13/2023,0,0
1/14/2023,0,0
1/15/2023,0,0
1/16/2023,0,0
1/17/2023,0,0
1/18/2023,0,0
1/19/2023,0,0
1/20/2023,0,0
1/21/2023,0,0
1/22/2023,325,22.569444444444446
1/23/2023,1440,100
1/24/2023,871,60.48611111111111
1/25/2023,1440,100
1/26/2023,1440,100
1/27/2023,1440,100
1/28/2023,862,59.86111111111111
1/29/2023,982,68.19444444444444
1/30/2023,1440,100
1/31/2023,1440,100
2/1/2023,1440,100
2/2/2023,1074,74.58333333333333
2/3/2023,721,50.06944444444444
2/4/2023,1376,95.55555555555556
2/5/2023,1348,93.61111111111111
2/6/2023,1440,100
2/7/2023,964,66.94444444444444
2/8/2023,0,0
2/9/2023,0,0
2/10/2023,772,53.61111111111111
2/11/2023,1416,98.33333333333333
2/12/2023,1440,100
2/13/2023,1440,100
2/14/2023,1365,94.79166666666666
2/15/2023,1440,100
2/16/2023,305,21.180555555555554
2/17/2023,0,0
2/18/2023,0,0
2/19/2023,878,60.97222222222223
2/20/2023,1440,100
2/21/2023,1440,100
2/22/2023,1409,97.84722222222221
2/23/2023,1202,83.47222222222223
2/24/2023,1440,100
2/25/2023,1375,95.48611111111111
2/26/2023,1440,100
2/27/2023,1188,82.5
2/28/2023,1440,100
3/1/2023,1440,100
3/2/2023,1440,100
3/3/2023,1440,100
3/4/2023,710,49.30555555555556
3/5/2023,305,21.180555555555554
3/6/2023,858,59.583333333333336
3/7/2023,1440,100
3/8/2023,1440,100
3/9/2023,1440,100
3/10/2023,1440,100
3/11/2023,908,63.05555555555556
3/12/2023,779,54.09722222222222
3/13/2023,1440,100
3/14/2023,1433,99.51388888888889
3/15/2023,1393,96.73611111111111
3/16/2023,1321,91.73611111111111
3/17/2023,1176,81.66666666666667
3/18/2023,1383,96.04166666666667
3/19/2023,1440,100
3/20/2023,1281,88.95833333333333
3/21/2023,1440,100
3/22/2023,1440,100
3/23/2023,1440,100
3/24/2023,1425,98.95833333333334
3/25/2023,1440,100
3/26/2023,1440,100
3/27/2023,1331,92.43055555555556
3/28/2023,1440,100
3/29/2023,1440,100
3/30/2023,1440,100
3/31/2023,1430,99.30555555555556
4/1/2023,1412,98.05555555555556
4/2/2023,1440,100
4/3/2023,1440,100
4/4/2023,1440,100
4/5/2023,533,37.01388888888889
4/6/2023,0,0
4/7/2023,754,52.361111111111114
4/8/2023,1182,82.08333333333333
4/9/2023,513,35.625
4/10/2023,0,0
4/11/2023,0,0
4/12/2023,0,0
4/13/2023,0,0
4/14/2023,0,0
4/15/2023,0,0
4/16/2023,0,0
4/17/2023,0,0
4/18/2023,0,0
4/19/2023,341,23.680555555555554
4/20/2023,1440,100
4/21/2023,1440,100
4/22/2023,1440,100
4/23/2023,1440,100
4/24/2023,1368,95
4/25/2023,1440,100
4/26/2023,1440,100
4/27/2023,1440,100
4/28/2023,1440,100
4/29/2023,1150,79.86111111111111
4/30/2023,1440,100
5/1/2023,1440,100
5/2/2023,1080,75
5/3/2023,952,66.11111111111111
5/4/2023,1440,100
5/5/2023,1440,100
5/6/2023,1192,82.77777777777777
5/7/2023,1393,96.73611111111111
5/8/2023,1440,100
5/9/2023,1440,100
5/10/2023,1440,100
5/11/2023,1419,98.54166666666667
5/12/2023,1418,98.47222222222223
5/13/2023,1378,95.69444444444444
5/14/2023,1390,96.52777777777779
5/15/2023,1440,100
5/16/2023,1427,99.09722222222223
5/17/2023,1440,100
5/18/2023,1440,100
5/19/2023,1440,100
5/20/2023,1440,100
5/21/2023,1419,98.54166666666667
5/22/2023,1280,88.88888888888889
5/23/2023,856,59.44444444444444
5/24/2023,9,0.625
5/25/2023,0,0
5/26/2023,0,0
5/27/2023,0,0
5/28/2023,0,0
5/29/2023,0,0
5/30/2023,0,0
